Host,Path,KeyName,Value,IsSecure,IsHTTPOnly,HasExpire,IsPersistent,CreateDate,ExpireDate
.passport.yandex.ru,/,mda2_beacon,,true,false,true,true,2024-11-11T06:03:18.303181+05:00,2025-12-16T06:03:18.303181+05:00
.ya.ru,/,_yasc,,true,false,true,true,2024-11-11T06:03:17.959317+05:00,2025-12-16T06:03:17.959317+05:00
yastatic.net,/safeframe-bundles/0.83/1-1-0,pcs3,,true,false,true,true,2024-11-11T03:49:22.977013+05:00,2024-11-12T03:49:22+05:00
.yandex.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-11-11T03:49:20.031848+05:00,2025-11-11T03:49:20.031848+05:00
.stamina-online.com,/,_ym_isad,,true,false,true,true,2024-11-11T03:49:08.216794+05:00,2024-11-11T23:49:08+05:00
stamina-online.com,/,domain_sid,,false,false,true,true,2024-11-11T03:49:07.21058+05:00,2024-11-18T03:49:07.21054+05:00
.stamina-online.com,/,_gid,,false,false,true,true,2024-11-11T03:49:07.075056+05:00,2024-11-12T06:27:16+05:00
.stamina-online.com,/,_ym_d,,true,false,true,true,2024-11-11T03:49:06.9408+05:00,2025-11-11T03:49:06+05:00
.stamina-online.com,/,_ym_uid,,true,false,true,true,2024-11-11T03:49:06.940653+05:00,2025-11-11T03:49:06+05:00
.stamina-online.com,/,tmr_lvidTS,,false,false,true,true,2024-11-11T03:49:06.452204+05:00,2025-10-10T06:27:16+05:00
.stamina-online.com,/,tmr_lvid,,false,false,true,true,2024-11-11T03:49:06.45206+05:00,2025-10-10T06:27:16+05:00
.stamina-online.com,/,top100_id,,false,false,true,true,2024-11-11T03:49:06.13081+05:00,2025-11-11T06:27:44.58144+05:00
.stamina-online.com,/,adtech_uid,,true,false,true,true,2024-11-11T03:49:06.122486+05:00,2025-11-11T06:27:16+05:00
.yandex.kz,/,_ym_isad,,true,false,true,true,2024-11-11T03:49:03.24503+05:00,2024-11-11T23:49:03+05:00
.msn.com,/,msnup,,true,true,true,true,2024-11-11T03:48:57.398+05:00,2024-12-25T06:27:06.5515+05:00
.ya.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-11-11T03:48:52.729384+05:00,2025-11-11T03:48:52.729384+05:00
.ya.ru,/,my,,true,false,true,true,2024-11-11T03:48:52.729266+05:00,2025-12-16T06:03:29.323416+05:00
.yandex.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-11-11T03:48:52.557509+05:00,2025-11-11T03:48:52.557509+05:00
.yandex.kz,/,my,,true,false,true,true,2024-11-11T03:48:52.249798+05:00,2025-12-16T06:03:28.701039+05:00
.mc.yandex.kz,/,sync_cookie_ok,,true,false,true,true,2024-11-11T03:48:51.535314+05:00,2024-11-12T03:48:51.535314+05:00
.ntp.msn.com,/,sptmarket_restored,,false,false,true,true,2024-11-11T03:48:49.896056+05:00,2025-11-11T03:48:49+05:00
.c.msn.com,/,MR,,true,false,true,true,2024-11-11T03:48:49.590223+05:00,2024-11-18T03:48:49.590223+05:00
.yandex.kz,/,yandex_gid,,true,false,true,true,2024-11-11T03:48:47.60438+05:00,2024-12-11T03:48:47.60438+05:00
.c.bing.com,/,MR,,true,false,true,true,2024-11-11T03:48:37.122298+05:00,2024-11-18T03:48:38.122298+05:00
.msn.com,/edge,pglt-edgeChromium-ntp,,false,false,true,true,2024-11-11T03:48:36.521082+05:00,2025-05-12T06:27:05+05:00
ntp.msn.com,/,sptmarket,,false,false,true,true,2024-11-11T03:48:34.71561+05:00,2025-12-16T03:48:34.71561+05:00
ipm.avcdn.net,/,ClientId,,true,false,true,true,2024-11-11T03:48:30.907622+05:00,2025-12-16T03:48:30.907703+05:00
ipm.avcdn.net,/,ScreenName_388,,true,false,true,true,2024-11-11T03:48:30.907504+05:00,2024-12-26T03:48:30.907656+05:00
.ya.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-11-11T03:48:28.471889+05:00,2025-11-11T03:48:30+05:00
.ya.ru,/,yashr,,true,true,true,true,2024-11-11T03:48:28.471859+05:00,2025-11-11T03:48:30+05:00
.ya.ru,/,yandexuid,,true,false,true,true,2024-11-11T03:48:28.471827+05:00,2025-12-16T03:48:28.471827+05:00
.ya.ru,/,i,,true,true,true,true,2024-11-11T03:48:28.471783+05:00,2025-12-16T03:48:28.471783+05:00
.ya.ru,/,spravka,,false,false,true,true,2024-11-11T03:48:28.471356+05:00,2024-12-11T03:48:30+05:00
.www.ya.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-11-11T03:48:28.188201+05:00,2025-11-11T03:48:28.188201+05:00
.www.ya.ru,/,yashr,,true,true,true,true,2024-11-11T03:48:28.188102+05:00,2025-11-11T03:48:28.188102+05:00
.www.ya.ru,/,yandexuid,,true,false,true,true,2024-11-11T03:48:28.188007+05:00,2025-12-16T03:48:28.188007+05:00
.www.ya.ru,/,i,,true,true,true,true,2024-11-11T03:48:28.187968+05:00,2025-12-16T03:48:28.187968+05:00
.ya.ru,/,is_gdpr_b,,true,false,true,true,2024-11-11T03:48:28.187868+05:00,2025-12-16T03:48:28.187868+05:00
.ya.ru,/,is_gdpr,,true,false,true,true,2024-11-11T03:48:28.187622+05:00,2025-12-16T03:48:28.187622+05:00
.linkedin.com,/,li_sugr,,true,false,true,true,2024-09-05T07:06:44.950479+05:00,2024-12-04T07:06:47.045635+05:00
.microsoft.com,/,_fbp,,false,false,true,true,2024-09-05T07:06:44.661272+05:00,2024-12-04T07:06:44+05:00
.microsoft.com,/,_uetvid,,false,false,true,true,2024-09-05T07:06:44.545187+05:00,2025-09-30T07:06:44+05:00
.microsoft.com,/,_clck,,false,false,true,true,2024-09-05T07:06:44.195677+05:00,2025-09-05T07:06:44+05:00
www.clarity.ms,/,CLID,,true,true,true,true,2024-09-05T07:06:42.260999+05:00,2025-09-05T07:06:42.260999+05:00
support.microsoft.com,/,MicrosoftApplicationsTelemetryDeviceId,,true,false,true,true,2024-05-14T05:08:28.757641+05:00,2025-05-14T05:08:28.757615+05:00
support.microsoft.com,/,EXPID,,true,false,true,true,2024-05-14T05:08:27.210625+05:00,2025-05-14T05:08:30.851903+05:00
.contextweb.com,/,pb_rtb_ev_part,,true,false,true,true,2024-05-10T07:08:20.870903+05:00,2025-05-10T07:08:20.871976+05:00
.chess.com,/,amp_5cc41a,,false,false,true,true,2024-05-10T07:08:19.727152+05:00,2025-05-10T07:08:19+05:00
.chess.com,/,__gpi,,false,false,true,true,2024-05-10T07:08:19.537442+05:00,2025-04-13T12:55:09+05:00
.chess.com,/,__gads,,false,false,true,true,2024-05-10T07:08:19.536559+05:00,2025-04-13T12:55:09+05:00
.chess.com,/,cto_bundle,,false,false,true,true,2024-05-10T07:08:18.439833+05:00,2025-06-04T07:08:18+05:00
.chess.com,/,_ga_NP7V31R49N,,false,false,true,true,2024-05-10T07:08:14.25006+05:00,2025-06-14T07:08:14.250031+05:00
.chess.com,/,_ga_Q0CBHRQJH8,,false,false,true,true,2024-05-10T07:08:14.243329+05:00,2025-06-14T07:08:14.243299+05:00
.chess.com,/,_ga,,false,false,true,true,2024-05-10T07:08:12.602901+05:00,2025-06-14T07:08:12.602884+05:00
.chess.com,/,me,,false,false,true,true,2024-05-10T07:08:11.300478+05:00,2025-05-10T07:08:11.300478+05:00
.yandex.net,/,_ga_PLRTBHGSEL,,true,false,true,true,2024-05-10T07:07:58.76315+05:00,2025-06-14T07:07:58.763123+05:00
.yandex.ru,/,_yasc,,true,false,true,true,2024-05-10T07:06:11.265308+05:00,2025-06-14T07:06:11.265308+05:00
.yandex.net,/,_ga,,true,false,true,true,2024-05-10T07:06:08.297157+05:00,2025-06-14T07:06:08.297122+05:00
top-fwz1.mail.ru,/,PVID,,true,true,true,true,2024-05-06T05:28:58.472254+05:00,2025-05-07T05:28:58.472254+05:00
.game-minecraft.ru,/,_ym_d,,true,false,true,true,2024-05-06T05:22:17.893442+05:00,2025-05-06T05:22:17+05:00
.game-minecraft.ru,/,_ym_uid,,true,false,true,true,2024-05-06T05:22:17.89262+05:00,2025-05-06T05:22:17+05:00
verify.yandex.ru,/,bh,,true,false,true,true,2024-05-06T05:18:41.059662+05:00,2025-05-06T05:19:01.583337+05:00
ru.4game.com,/,4gcwan,,false,false,true,true,2024-05-06T05:06:55.072385+05:00,2025-05-06T05:06:55+05:00
.yandex.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-05-06T05:06:53.504255+05:00,2025-05-06T05:06:55+05:00
.skcrtxr.com,/,rxt_pxids_0,,true,false,true,true,2024-05-06T05:06:53.358906+05:00,2025-05-06T05:06:53.358906+05:00
.4game.com,/,_ym_d,,true,false,true,true,2024-05-06T05:06:52.663137+05:00,2025-05-06T05:06:52+05:00
.4game.com,/,_ym_uid,,true,false,true,true,2024-05-06T05:06:52.663028+05:00,2025-05-06T05:06:52+05:00
.4game.com,/,trk,,true,false,true,true,2024-05-06T05:06:52.130506+05:00,2025-05-06T05:06:55.456503+05:00
.skcrtxr.com,/,rap_uid,,true,false,true,true,2024-05-06T05:06:51.287783+05:00,2025-05-06T05:06:53.358576+05:00
.skcrtxr.com,/,rxt_uid,,true,false,true,true,2024-05-06T05:06:50.978961+05:00,2025-05-07T05:06:50.978961+05:00
.4game.com,/,tmr_lvidTS,,false,false,true,true,2024-05-06T05:06:50.669255+05:00,2025-04-04T05:06:52+05:00
.4game.com,/,tmr_lvid,,false,false,true,true,2024-05-06T05:06:50.669024+05:00,2025-04-04T05:06:52+05:00
.igroutka.ru,/,_ym_d,,true,false,true,true,2024-05-06T05:06:42.45025+05:00,2025-05-06T05:06:42+05:00
.igroutka.ru,/,_ym_uid,,true,false,true,true,2024-05-06T05:06:42.450148+05:00,2025-05-06T05:06:42+05:00
igroutka.ru,/,hash,,false,false,true,true,2024-05-06T05:06:42.072558+05:00,2025-06-10T05:06:42.072525+05:00
.yandex.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-05-06T05:06:41.741325+05:00,2025-05-06T05:06:44+05:00
.vk.com,/,remixstlid,,true,false,true,true,2024-05-06T05:00:26.495605+05:00,2025-05-06T05:00:26.495605+05:00
.vk.com,/,remixlang,,true,false,true,true,2024-05-06T05:00:26.495526+05:00,2025-05-04T18:18:01.495526+05:00
.webvisor.org,/,i,,true,false,true,true,2024-05-06T05:00:24.666604+05:00,2025-06-10T05:00:24.666604+05:00
.webvisor.org,/,yuidss,,true,false,true,true,2024-05-06T05:00:24.66655+05:00,2025-06-10T05:00:24.66655+05:00
.webvisor.org,/,yandexuid,,true,false,true,true,2024-05-06T05:00:24.666434+05:00,2025-06-10T05:00:24.666434+05:00
mc.webvisor.org,/,bh,,true,false,true,true,2024-05-06T05:00:24.523427+05:00,2025-05-06T05:00:24.523427+05:00
.vseigru.net,/,__gpi,,false,false,true,true,2024-05-06T05:00:24.212906+05:00,2025-05-31T05:00:26+05:00
.vseigru.net,/,__gads,,false,false,true,true,2024-05-06T05:00:24.212528+05:00,2025-05-31T05:00:26+05:00
.vseigru.net,/,_ym_d,,true,false,true,true,2024-05-06T05:00:23.748216+05:00,2025-05-06T05:00:23+05:00
.vseigru.net,/,_ym_uid,,true,false,true,true,2024-05-06T05:00:23.748066+05:00,2025-05-06T05:00:23+05:00
mc.yandex.md,/,bh,,true,false,true,true,2024-05-06T04:52:18.877084+05:00,2025-05-06T04:52:18.877084+05:00
an.yandex.ru,/,bh,,true,false,true,true,2024-05-06T04:51:25.302246+05:00,2025-05-10T07:07:26.996293+05:00
.yandex.ru,/,bh,,true,false,true,true,2024-05-06T04:51:24.110424+05:00,2025-05-10T07:07:07.947857+05:00
.yandex.ru,/,ymex,,true,false,true,true,2024-05-06T04:51:24.11038+05:00,2025-05-06T04:51:24.11038+05:00
.yandex.ru,/,_ym_d,,false,false,true,true,2024-05-06T04:51:24.01862+05:00,2025-05-06T04:51:24+05:00
.yandex.ru,/,_ym_uid,,false,false,true,true,2024-05-06T04:51:24.016844+05:00,2025-05-06T04:51:24+05:00
mc.yandex.ru,/,bh,,true,false,true,true,2024-05-06T04:51:23.735855+05:00,2025-05-06T04:51:23.735855+05:00
.yandex.ru,/,yuidss,,true,false,true,true,2024-05-06T04:51:23.645961+05:00,2025-06-10T04:51:24.11033+05:00
yandex.ru,/,bh,,true,false,true,true,2024-05-06T04:51:23.437967+05:00,2025-05-06T04:51:25+05:00
.yandex.ru,/,yashr,,true,true,true,true,2024-05-06T04:51:23.195697+05:00,2025-05-06T04:51:24+05:00
.yandex.ru,/,yandexuid,,true,false,true,true,2024-05-06T04:51:23.195658+05:00,2025-06-10T04:51:24.110267+05:00
.yandex.ru,/,i,,true,true,true,true,2024-05-06T04:51:23.195591+05:00,2025-06-10T04:51:23.195591+05:00
.yandex.ru,/games,igames,,true,true,true,true,2024-05-06T04:51:23.195498+05:00,2025-06-10T04:51:23.195498+05:00
.yandex.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-05-06T04:51:22.781702+05:00,2025-05-06T04:51:24+05:00
.yandex.ru,/,is_gdpr_b,,true,false,true,true,2024-05-06T04:51:22.426585+05:00,2025-06-10T04:51:22.426585+05:00
.yandex.ru,/,is_gdpr,,true,false,true,true,2024-05-06T04:51:22.426484+05:00,2025-06-10T04:51:22.426484+05:00
.bing.com,/,EDGSRCHHPGUSR,,true,false,true,true,2024-05-06T04:49:13.964538+05:00,2025-06-10T04:49:13.964509+05:00
.supercell.com,/,_ga_VFRX0VPF8B,,false,false,true,true,2024-05-04T08:22:16.394772+05:00,2025-06-08T08:22:16.394743+05:00
.supercell.com,/,_ga,,false,false,true,true,2024-05-04T08:21:53.865628+05:00,2025-06-08T08:21:53.865605+05:00
.supercell.com,/,OptanonConsent,,false,false,true,true,2024-05-04T08:21:53.706004+05:00,2025-05-04T08:21:53+05:00
.supercell.com,/,OptanonAlertBoxClosed,,false,false,true,true,2024-05-04T08:21:53.692968+05:00,2025-05-04T08:21:53+05:00
.bumlam.com,/,suuid3,,true,false,true,true,2024-05-04T08:21:32.001516+05:00,2025-06-08T08:21:32.3073+05:00
beacon.lynx.cognitivlabs.com,/,ss,,true,false,true,true,2024-05-04T08:21:31.38134+05:00,2025-05-04T08:21:31.38134+05:00
.onaudience.com,/,cookie,,true,false,true,true,2024-05-04T08:21:31.143699+05:00,2025-05-04T08:21:31.766354+05:00
.thrtle.com,/,mc,,true,false,true,true,2024-05-04T08:21:30.908829+05:00,2024-11-20T08:21:30.908829+05:00
.zeotap.com,/,zc,,true,false,true,true,2024-05-04T08:21:30.58753+05:00,2025-05-04T08:21:30.58753+05:00
.rtb.mx,/,amuid2,,true,true,true,true,2024-05-04T08:13:07.115163+05:00,2025-05-04T08:13:07.115163+05:00
.rtb.mx,/,amdt_t,,true,true,true,true,2024-05-04T08:13:07.114795+05:00,2025-05-04T08:13:07.114795+05:00
.mediago.io,/,__mguid_,,true,false,true,true,2024-05-04T08:13:06.692355+05:00,2025-05-04T08:13:06.692355+05:00
.a-mo.net,/,amdt_t,,true,true,true,true,2024-05-04T08:13:06.61652+05:00,2025-05-04T08:13:06.61652+05:00
.a-mx.com,/,amuid2,,true,true,true,true,2024-05-04T08:13:06.176222+05:00,2025-05-04T08:17:44.81795+05:00
.a-mx.com,/,amdt_t,,true,true,true,true,2024-05-04T08:13:06.176118+05:00,2025-05-04T08:17:44.817857+05:00
.contextweb.com,/,VP,,true,false,true,true,2024-05-04T08:13:04.380461+05:00,2025-05-05T07:08:20.871818+05:00
.chess.com,/,_sharedid_cst,,false,false,true,true,2024-05-04T08:13:01.167237+05:00,2025-05-04T08:13:01+05:00
business.bing.com,/,MUIDB,,false,true,true,true,2024-05-04T08:11:57.086173+05:00,2025-05-29T08:11:57.087971+05:00
.bing.com,/,MSPTC,,true,false,true,true,2024-04-22T04:52:48.587763+05:00,2025-05-17T04:52:48.587763+05:00
testfamilysafety.bing.com,/,MUIDB,,false,true,true,true,2024-04-08T07:09:49.582985+05:00,2025-05-03T07:11:24.167155+05:00
edgeservices.bing.com,/,EDGSRVCPERSIST,,true,false,true,true,2024-04-03T09:19:21.190738+05:00,2025-05-06T04:49:11.854759+05:00
edgeservices.bing.com,/,MUIDB,,false,true,true,true,2024-04-03T09:19:21.190414+05:00,2025-05-31T04:49:15.506638+05:00
.yandex.md,/,yashr,,true,true,true,true,2024-04-03T09:18:45.869217+05:00,2025-04-03T09:18:45.869217+05:00
.wordpad.ru,/,_ym_d,,true,false,true,true,2024-04-03T09:18:44.826086+05:00,2025-04-03T09:18:44+05:00
.wordpad.ru,/,_ym_uid,,true,false,true,true,2024-04-03T09:18:44.825131+05:00,2025-04-03T09:18:44+05:00
.yandex.ru,/,receive-cookie-deprecation,,true,true,true,true,2024-04-03T09:18:43.933331+05:00,2025-04-03T09:18:44+05:00
.bing.com,/,MSPTC,,true,false,true,true,2024-04-03T09:18:43.27077+05:00,2025-04-28T09:18:43.27077+05:00
.company-target.com,/,tuuid_lu,,true,false,true,true,2024-03-19T13:07:35.364065+05:00,2025-04-23T13:07:35.364065+05:00
.sundaysky.com,/,sskyCreationTime,,true,false,true,true,2024-03-19T12:56:11.429636+05:00,2025-06-14T07:08:19.632734+05:00
.sundaysky.com,/,sskyu,,true,false,true,true,2024-03-19T12:56:11.429522+05:00,2025-06-14T07:08:19.632647+05:00
.yahoo.co.jp,/,XB,,true,false,true,true,2024-03-19T12:55:57.05775+05:00,2025-04-23T12:55:57.05775+05:00
.yahoo.co.jp,/,XA,,true,true,true,true,2024-03-19T12:55:57.057486+05:00,2025-03-19T12:55:57.057486+05:00
.mgid.com,/,muidn,,true,false,true,true,2024-03-19T12:55:55.205219+05:00,2025-05-04T08:17:35.21736+05:00
.adentifi.com,/,adtheorent[cuid],,true,false,true,true,2024-03-19T12:55:52.479156+05:00,2025-04-23T12:55:52.479156+05:00
beacon.lynx.cognitivlabs.com,/,UID,,true,false,true,true,2024-03-19T12:55:47.012374+05:00,2025-05-04T08:21:31.381223+05:00
.brand-display.com,/,_knxq_,,true,false,true,true,2024-03-19T12:55:43.955284+05:00,2025-04-23T12:55:43.955284+05:00
.company-target.com,/,tuuid,,true,false,true,true,2024-03-19T12:55:43.798225+05:00,2025-04-23T13:07:35.363895+05:00
.blismedia.com,/,b,,true,false,true,true,2024-03-19T12:55:43.748122+05:00,2025-03-19T14:02:23.748122+05:00
www.chess.com,/,cdn.chesscom.850100.ka.ck,,true,false,true,true,2024-03-19T12:55:28.528099+05:00,2025-03-19T12:55:28+05:00
.pippio.com,/,didts,,true,false,true,true,2024-03-19T12:55:21.690367+05:00,2025-03-19T12:55:21.690367+05:00
.pippio.com,/,did,,true,false,true,true,2024-03-19T12:55:21.690176+05:00,2025-03-19T12:55:21.690176+05:00
.crwdcntrl.net,/,_cc_id,,true,false,true,true,2024-03-19T12:55:21.55088+05:00,2024-12-14T12:12:00.55088+05:00
.crwdcntrl.net,/,_cc_dc,,true,false,true,true,2024-03-19T12:55:21.550759+05:00,2024-12-14T12:12:00.550759+05:00
.dotomi.com,/,receive-cookie-deprecation,,true,true,true,true,2024-03-19T12:55:19.33206+05:00,2025-04-16T12:55:19.33206+05:00
.smadex.com,/,smxtrack,,true,false,true,true,2024-03-19T12:55:13.144502+05:00,2025-03-14T12:55:13.144617+05:00
.ctnsnet.com,/,cid_ff6298fcae1f48a5b8fce33665be2f5f,,true,false,true,true,2024-03-19T12:55:13.062715+05:00,2025-03-19T12:55:14.062715+05:00
.criteo.com,/,receive-cookie-deprecation,,true,true,true,true,2024-03-19T12:55:12.248696+05:00,2025-04-13T12:55:12.248696+05:00
.disqus.com,/,zeta-ssp-user-id,,true,false,true,true,2024-03-19T12:55:11.387408+05:00,2025-05-10T07:08:21.093219+05:00
.casalemedia.com,/,receive-cookie-deprecation,,true,true,true,true,2024-03-19T12:55:09.19416+05:00,2025-05-10T07:08:18.610503+05:00
.chess.com,/,_sharedid,,false,false,true,true,2024-03-19T12:55:08.335893+05:00,2025-05-04T08:13:01+05:00
www.bing.com,/,MUIDB,,false,true,true,true,2024-03-19T05:15:07.426598+05:00,2025-12-06T06:27:15.50095+05:00
.adnxs.com,/,receive-cookie-deprecation,,true,true,true,true,2024-03-13T13:06:29.530691+05:00,2025-12-16T06:27:09.578862+05:00
.clarity.ms,/,MUID,,true,false,true,true,2024-03-13T13:06:29.308363+05:00,2025-09-30T07:06:50.756619+05:00
.c.msn.com,/,SRM_M,,true,false,true,true,2024-03-13T13:06:27.079906+05:00,2025-12-06T03:48:49.590172+05:00
.c.bing.com,/,SRM_M,,true,false,true,true,2024-03-13T13:06:26.962418+05:00,2025-12-06T03:48:49.436484+05:00
.c.bing.com,/,SRM_B,,true,false,true,true,2024-03-13T13:06:26.962343+05:00,2025-12-06T03:48:49.436328+05:00
.bing.com,/,MUID,,true,false,true,true,2024-03-13T13:06:26.962002+05:00,2025-12-06T03:48:38.122114+05:00
.msn.com,/,_clck,,false,false,true,true,2024-03-13T13:06:26.875011+05:00,2025-03-13T13:06:26+05:00
.bing.com,/,MSPTC,,true,false,true,true,2024-03-13T13:06:26.105789+05:00,2025-04-07T13:06:26.105789+05:00
.msn.com,/,_uetvid,,false,false,true,true,2024-03-13T13:06:25.856012+05:00,2025-04-07T13:06:25+05:00
api.msn.com,/,MUIDB,,false,true,true,true,2024-03-13T13:06:25.843435+05:00,2025-04-07T13:06:25.843435+05:00
www.msn.com,/,MicrosoftApplicationsTelemetryDeviceId,,true,false,true,true,2024-03-13T13:06:24.043724+05:00,2025-05-13T04:49:42.159776+05:00
top-fwz1.mail.ru,/,PVID,,true,true,true,true,2024-03-07T12:11:08.22022+05:00,2025-03-08T12:11:08.22022+05:00
.savefrom.net,/,_ga_R1P8SYKKYC,,false,false,true,true,2024-03-07T12:11:07.978852+05:00,2025-04-11T12:11:07.978832+05:00
.savefrom.net,/,_ga_YZBZRGCYS9,,false,false,true,true,2024-03-07T12:11:07.972566+05:00,2025-04-11T12:11:07.972547+05:00
1xbet.kz,/,sh.session.id,,false,false,true,true,2024-03-07T12:01:38.936311+05:00,2025-03-07T12:01:38+05:00
.1xbet.kz,/,_ga,,false,false,true,true,2024-03-07T12:01:33.061529+05:00,2025-04-11T12:01:33.061502+05:00
.1xbet.kz,/,tmr_lvidTS,,false,false,true,true,2024-03-07T12:01:32.475793+05:00,2025-02-03T12:01:32+05:00
.1xbet.kz,/,tmr_lvid,,false,false,true,true,2024-03-07T12:01:32.475665+05:00,2025-02-03T12:01:32+05:00
